video_id,title,published_at,views,likes,comments
OPmpUuYVsi0,Max Payne Story 2 Explained in Tamil | Max Payne 2 Game Movie Dubbed in Tamil | Kadha Kandhasamy,2019-12-14T13:00:12Z,34329,2024,217
J1e-W3MbNeQ,"R.I.P Rock, Black Widow Movie, Resident Evil 3 Remake, Hulk Vs. Wolverine, | A News",2019-12-07T13:00:12Z,22651,2025,174
teyNkxNTKwc,"Rs.1,30,000/- (1.3 LAKH) Gaming PC Build செய்வது எப்படி? | Ryzen 7 and RTX 2070 super Gaming PC",2019-12-04T13:00:15Z,84408,4272,343
Rp-T-ehv_8s,Who killed Kratos | Kratos-யை கொல்ல போவது யார்? | kuriyidu kanthasamy | A2D Channel,2019-11-21T13:00:10Z,96170,6500,571
hM2NpOKQZMs,AMD Ryzen 5 3400G வாங்குவது Worth-ஆ | AMD Ryzen 5 3400G 30K PC BUILD,2019-11-19T13:00:15Z,37125,1729,236
eAH0Kl6yX_Y,Wolverine Origins Story Explained in Tamil | Wolverine Game Movie Dubbed in Tamil | Kadha Kandhasamy,2019-11-17T15:30:10Z,77603,4382,353
siin8oaJpVQ,Max Payne Story Explained in Tamil | Max Payne Game Movie Dubbed in Tamil | Kadha Kandhasamy,2019-11-10T06:00:14Z,54671,3108,263
2rcPaqugnow,"Rs.30,000/- ஆயிரம் ரூபாயில் Gaming Computer செய்ய வேண்டுமா??? | AMD 3400G 30K PC BUILD",2019-11-03T13:00:14Z,118669,4757,407
Qy1cbd77TCQ,Top 10 November 2019 Realese Games tamil | இம்மாத வெளியீடு | Endra Shanmugam | A2D Channel,2019-10-31T12:30:11Z,21180,1842,249
1xrFTGqWQoY,live PC BUILD தமிழ் | முதன் முறையாக!!!,2019-10-13T10:10:18Z,19858,1255,109
saNj0vIVB3Y,Chumma Oru Live!!!,2019-10-12T19:47:07Z,9064,659,49
t2kBTD043_M,Call of Duty Advanced Warfare Game story in tamil Part - 2 | Game Movie tamil  Kadha Kandasami,2019-10-10T01:00:11Z,44692,3440,285
fdmLL__HbBM,[Benchmarks & TimeLapase]AMD Ryzen 9 3900X 12 Core/24 Thread Beast |  RTX 2060 Super,2019-10-05T13:00:19Z,25656,1069,122
DEEltJMIs88,Call of Duty Advanced Warfare Game story in tamil | Game Movie tamil  Kadha Kandasami | கதை கந்தசாமி,2019-10-02T13:45:12Z,95662,4781,377
wr6PS6X8goc,AMD Ryzen 9 3900X 12 Core/24 Thread Beast |  RTX 2060 Super | PC Build முழு விளக்கம்,2019-09-27T13:00:15Z,70728,2996,264
CH_m5HT_ecY,GTA Vice City-ல் குறியீடுகள் அமானுஷ்யங்கள் | GTA Vice City easter eggs & secrets,2019-09-22T13:45:11Z,232917,9403,461
InidfGqSwtM,என் PC-க்கு என்ன ஆச்சி? | How I Repaired My PC | Repairing Dead PC | En PC ku Enna Achi,2019-09-20T12:34:59Z,83292,5538,416
qsUW6sJbT_k,What If - Thor was Raised by Frost Giants Motion Comic tamil தமிழ் | A2D Channel | Comic Kandasamy,2019-09-18T13:00:12Z,59383,5912,430
k2DHV7nZ1ic,Top 10 Gamescom 2019 Announcement tamil | Endra Shanmugam | A2D Channel,2019-09-08T13:00:10Z,25313,2055,284
shd3axF8jfw,GTA Vice City-ல் இருந்து நீக்கப்பட்டவை | GTA Vice City Removed Content,2019-08-31T13:00:12Z,204904,8621,299
GZNV2gcj92Q,AMD Ryzen 7 3700X TIMELAPSE & BENCHMARKS | 80K Subscriber PC BUILD |  A2D Channel,2019-08-26T13:15:19Z,18498,855,117
5D2m_ELVKAg,Prince of Persia forgotten sands கதை விளக்கம் - Kadha Kandasami,2019-08-22T13:00:10Z,61556,2995,339
r_ST5pkl-Y0,Who killed Thor in God of War 5 | Thor-யை கொல்ல போவது யார்? | A2D Channel,2019-08-04T12:58:43Z,145618,7456,629
4lnyRY9gt_w,God of war 2018 Story in Tamil Explained | Part 02 | Game Movie | Kadha KandhaSami | Tamil dubbed,2019-07-31T12:58:49Z,116282,5723,351
Ux4ounwkXLE,AMD Ryzen 7 3700X PC BUILD GUIDE | 80K Subscriber PC BUILD |  A2D Channel,2019-07-28T12:12:42Z,68629,2498,276
czdHFkq-_XY,God of war 2018 Story in Tamil Explained | Part 01 | Game Movie | Kadha KandhaSami,2019-07-25T12:57:44Z,167013,6908,414
7wuo56hlf1Q,GTA San Andreas-ல் இருந்து நீக்கப்பட்டவை | GTA San Andreas Removed Content,2019-07-19T12:58:13Z,435384,12661,475
_eyNEmh1O7o,[TIMELAPSE]130K i9 9900K PC BUILD - Tamil | Soldier PC BUILD | A2D Channel,2019-07-14T12:57:42Z,17766,861,142
ZIrH1bV8ouw,Katha Kandhasamy On MK TV Announcement | கதை கந்தசாமி முக்கிய அறிவிப்பு,2019-07-10T17:02:54Z,16152,1421,204
yWo0Hz6TkjU,Evil within easter eggs & secrets |  குறியீடுகளும் ரகசியங்களும் | குறியீடு கந்தசாமி,2019-07-03T13:14:52Z,29848,1885,315
1xHqupumPtQ,i9 PC Build Full Guide & Price Explained | 130K  Editing & VFX PC | Build Ur OWN PC,2019-06-29T12:57:41Z,178030,6081,397
nBeTmi67l3c,Evil Within கதை விளக்கம் பகுதி 2 | Evil Within Story Explained Part 2 | Kadha KandhaSami,2019-06-26T14:28:45Z,37699,2525,319
hTDuA3oVlK4,Evil Within கதை விளக்கம் | Evil Within Story Explained| Kadha KandhaSami,2019-06-23T13:13:13Z,71430,3662,223
Xvoa2QOFaYs,Where I BUILD PC's | Ritchie STREET VLOG | Ritchie street shops review,2019-06-21T13:58:43Z,343665,13876,416
QS2NgBkPRHI,Don't Buy MAC PRO | Beast! Beast! Beast! | WWDC Explained in Tamil | Akku Veru Anni Veru,2019-06-16T11:58:47Z,151554,9618,379
MJh0ZFL3S8w,"Google Stadia Price Details, Apple Mac Pro, Intel 10th Gen Processor, AMD Dual GPU | A News #4",2019-06-07T14:58:46Z,23660,1831,168
gsUE7exGtb8,Resident Evil 2 பகுதி - 2  கதை விளக்கம் | Resident Evil 2 Part - 2 Story Explained| Kadha KandhaSami,2019-06-03T12:57:43Z,50424,3343,216
lkDlvGoly_8,Resident Evil 2  கதை விளக்கம் | Resident Evil 2 Story Explained | Kadha KandhaSami,2019-06-01T12:58:48Z,80432,3625,259
X6LrZ60x2sw,History Of MineCraft Explained in Tamil | MineCraft உருவான கதை | GAME STD,2019-05-30T12:58:47Z,127256,7933,279
cl1k4RACSIg,"AMD 3rd GEN Processors Explained | Computex 2019 Explained | R9 3900X, R7 3800X, R7 3700X",2019-05-28T14:27:43Z,33604,2023,210
A1VakB9BuI4,God Of War 3 Story in Tamil Explained | Game Movie | Kadha KandhaSami,2019-05-25T12:57:41Z,172456,6315,322
sA2MTG6qmNM,Live Q&A with Soldiers!!!,2019-05-24T16:37:00Z,6111,469,33
QaKvpwT5QG0,[தமிழ்]AMD Ryzen 5 2600x PC Build - Guide | Budget Editing & Gaming PC Build | Build Ur Own PC,2019-05-15T12:57:45Z,73628,3303,276
O1KWrSQQmXs,God Of War Ascension Story in Tamil Explained | Game Movie | Kadha KandhaSami,2019-05-12T16:27:42Z,107898,4778,288
5lxBnYxFkTA,PlayStation 5 Explained | PS5 எப்ப வரும்? | Akku Veru Aani Veru,2019-05-09T15:43:15Z,54866,3374,255
7yv5TO1_zrM,"PS5 Announcement, NVIDIA GTX 1650, AMD 50th Anniversary, DaysGone | A News #2 - Tamil",2019-05-01T14:15:20Z,15196,1163,226
UZj5LetE-nQ,GTA 5 Story Explained in Tamil Ending | GTA 5 முழுக்கதை விளக்கம் இறுதி பகுதி | Kadha Kandhasami,2019-04-29T15:27:42Z,248908,10930,610
1j_2li2VZ0Q,Black Hole Explained in Tamil | Indian Black Hole | Akku Veru Aani Veru,2019-04-23T15:58:43Z,43038,3836,267
nNst3eyb02A,GTA 5 Story Explained in Tamil part - 2 | GTA 5 முழுக்கதை விளக்கம் பகுதி 2 | Kadha Kandhasami,2019-04-21T14:43:17Z,309126,10371,593
NW_XXdpXxi4,"Rs.58,000/- GAMING & Editing PC | 58K PC Build-Tamil | Build Ur Own PC",2019-04-13T14:57:45Z,53399,1576,216
sDvP_GyU3lk,GTA 5 Story Explained in Tamil part - 1 | GTA 5 முழுக்கதை விளக்கம் பகுதி 1 | Kadha Kandhasami,2019-04-09T12:57:45Z,564958,18677,919
NOH8Ze9Bduc,Pewdiepie history in Tamil | T series vs. Pewdiepie Tamil | GAME STD,2019-04-07T06:58:16Z,172135,13738,1021
LN3cT14BiQg,35K PC Build Guide | Entry level Gaming PC | Build Ur Own PC,2019-03-28T12:28:47Z,94953,4211,368
CKHcV49ulZg,Daniel-ம் Leo-ம் தப்பிப்பார்களா? | Manhunt 2 Explained in Tamil Part - 2 | Kadha Kandhasami,2019-03-26T12:57:43Z,39882,2207,237
wi6zquuaW7M,Psycho கொலையாலியின் கதை பகுதி - 1 | Manhunt 2 Explained in Tamil Part - 1 | Kadha Kandhasami,2019-03-25T12:58:41Z,79611,3479,211
rbv3dC1NCZs,Google Stadia Explained in Tamil | Cloud Gaming Explained | AAA Titles in Android and Low-End PC |,2019-03-22T14:58:18Z,53788,3366,217
kPYcSkeb7t8,"Rs.35,000-ல் குறைந்த விலையில் Gaming PC | Gaming Without Graphics Card |  Build Ur Own PC",2019-03-19T12:43:18Z,38808,1358,210
NRBpjZyRN8o,Resident Evil 4  கதை விளக்கம் பகுதி - 2 | Resident Evil Story Explained Part - 2 | Kadha KandhaSami,2019-03-17T12:57:41Z,77553,3746,351
AoUPjeqS4JI,Resident Evil 4  கதை விளக்கம் பகுதி - 1 | Resident Evil Story Explained Part - 1 | Kadha KandhaSami,2019-03-16T12:58:45Z,124286,5400,432
BxzjruOgtco,GTA 3 கதை விளக்கம் | GTA 3 Story Explained | Kadha KandhaSami,2019-03-09T12:57:44Z,175017,9240,972
_DAbCjFqiiI,Types Of SSD Explained | எந்த SSD வாங்கலாம்? 🤔 | Watch This Video Before You Buy an SSD,2019-03-07T13:48:36Z,367611,17014,828
MaH6om6OqiQ,[70K]Semi-Budget Gaming PC Build செய்வது எப்படி? | AMD PC Build முழு விளக்கம் | Build Ur Own PC,2019-03-03T05:28:49Z,197475,8230,392
2IdsLMMsT7U,"Surgical Strike Using Whatsapp, Intel Graphics Card, GTX 1180, Google Console | A News",2019-02-27T14:02:44Z,5700,431,116
-BCX6n4IVM0,Prince Of Persia Two Thrones Story Explained in Tamil | முழுக்கதை விளக்கம் | கதை கந்தசாமி,2019-02-23T14:13:11Z,62505,2588,305
wT_QGu5x7oQ,GTX 1660 Ti Leaked Benchmarks | குறைந்த விலையில் புதிய Graphics Card | Build Ur Own PC,2019-02-21T13:22:39Z,14810,771,121
YAFNv6S8aX0,DLSS Explained | Deep Learning in Gaming | How To Get High FPS in RayTracing Games,2019-02-17T09:00:04Z,14040,1176,100
WVg2-amkk_A,AMD Ryzen 7 2700x Unboxing | AMD’s Game Changing Processor | Build Ur Own PC,2019-02-15T11:00:05Z,15644,794,145
1YSq_qOaCXo,Prince Of Persia Warrior Within Story in Tamil - Part 2 / பகுதி 2 | Kadha KandhaSami,2019-02-11T12:57:43Z,44329,2033,364
Cn910rt3BA4,Prince Of Persia Warrior Within Story in Tamil - Part 1/பகுதி 1 | Kadha KandhaSami,2019-02-10T13:27:45Z,62992,2500,294
eots5RoG49c,Prince Of Persia Sands of Time Story Explained in Tamil | Kadha Kandhasami,2019-02-03T11:58:11Z,64933,2662,485
cs3R5wicZuw,Outlast 2 Story Explained in Tamil | Tamil Dubbed | Kadha Kandhasami,2019-01-27T13:12:41Z,74547,3550,448
gus2b2awP6k,[TimeLapse]70K PC BUILD - Tamil | AMD Ryzen 5 2600 with RX 580 | Build Ur Own PC,2019-01-26T12:57:43Z,163000,2032,287
__VKaoxBOpk,குறைந்த விலையில் RayTracing | Nvidia RTX 2060 Explained | Best Budget RayTracing Card,2019-01-18T11:15:00Z,11059,638,188
jC0NNrXxk1Y,AMD APU Explained | Intel Pentium vs AMD Athlon | Play Games without Graphics Card,2019-01-15T04:30:00Z,26219,1353,182
lMuDJEMapZU,Birthday With Soldiers,2019-01-13T10:32:31Z,4973,328,35
o7Z0JegwQMU,GTA SanAndreas கதை விளக்கம் பகுதி - 2 | GTA SanAndreas Story Explained Part 2 | | Kadha KandhaSami,2019-01-13T04:28:19Z,280083,10860,981
D_plwSj5nzk,GTA SanAndreas கதை விளக்கம் பகுதி - 1 | GTA SanAndreas Story Explained Part - 1 | Kadha KandhaSami,2019-01-11T12:58:45Z,636348,17773,825
K4beNIBsPDg,CES 2019 Explained - Tamil | RTX 2060 | AMD 3rd Gen Ryzen 9 Processors,2019-01-06T11:28:18Z,14122,681,113
KUWk7ffIz1I,2018-ன் சிறந்த Games | Top 10 Games Of 2018 | Game Rewind 2018,2019-01-03T13:13:12Z,42402,2294,178
_EA1JoYVbPI,Top 5 Tech Events Of 2018 | 2018-ன் சிறந்த தொழில்நுட்ப நிகழ்வுகள் | Endra Shanmugam!!!,2018-12-31T11:00:07Z,4964,372,102
X7a4nOMujoY,LapTop வாங்குவதற்கு முன்பு இதை பாருங்க!!! | CPU Letters Explained | CPU Model Name Explained,2018-12-25T04:00:02Z,67901,4172,237
Jd2Nz_02KWA,Amma Laptop To Gaming Laptop | External Graphics Card Explained Tamil | Build Ur Own PC,2018-12-23T04:00:00Z,214442,10061,832
ENyik7DlTEg,GTA Vice City Full Story Explained in Tamil(தமிழ்) | இவன் வேர மாரி | Game Stories Explained,2018-12-20T10:58:13Z,326299,12016,640
iQvVrpxDO_o,Met Village Food Factory | YouTube-ன் தமிழ் நிகழ்ச்சி | Youtube TamilDay Event,2018-12-16T04:30:02Z,16743,1163,118
UXD78fAVrMA,ராட்ச்சச ஆஸ்பத்திரி | Outlast WhistleBlower Explained | Kadha KandhaSaami,2018-12-12T11:00:05Z,110088,4006,339
4kHSDOI_NTM,உங்கள் PC-யை வண்ண மயமாக்குவது எப்படி? | RGB LED Tutorial in Tamil |  MNP,2018-12-09T04:00:01Z,109104,6951,227
hym1gaDZ22E,[தமிழ்] What is OverClocking | How To Speed-Up Your PC | Akku Veru Aani Veru - Tamil,2018-12-06T11:26:01Z,109623,8038,294
WrF88XnEtBk,[தமிழ்] God Of War Ghost Of Sparta Story Explained in Tamil | Kadha KandhaSaami - Tamil,2018-12-04T11:31:17Z,112274,4372,274
sZ8XfTTcwyw,Amazon's New Processor | Intel-ன் நிலை என்ன தெரியுமா!!! |,2018-12-02T13:03:51Z,42079,2660,182
DrT0_q-lCWA,Gaming Computer வாங்கபோறீர்களா? | RTX 2060 Explained | Leaked BenchMark,2018-11-27T12:36:35Z,4443,296,97
ScJk7R7kyuY,"சுலபமாக செய்யலாம் | How to Charge Mobile with ""AAA"" Battery | MNP",2018-11-23T14:48:06Z,9065,765,71
yXaGTreNv_w,[தமிழ்]God Of War Chains Of Olympus Story Explained | Kadha KandhaSaami - Tamil,2018-11-20T11:00:07Z,91669,3603,230
UXF51PboIzg,Pc Build Q&A #2 - Tamil | Build Ur Own Pc,2018-11-17T16:15:49Z,4019,301,53
Z2gOAcovJkI,குறைந்த விலையில் Windows 10 வாங்குவது எப்படி? | How to Buy Windows for Rs.900/-,2018-11-14T11:17:07Z,86612,4106,302
gBm0UhZNUCM,Pc Bulid Live Q&A - Tamil,2018-11-07T11:04:08Z,3992,249,20
ekGCRP60B1c,[TimeLapse] 130K PC Build - Tamil | நீங்களே செய்யலாம் | Build Ur Own PC,2018-10-19T01:28:17Z,14221,802,129
J_kBGSj7Xlc,One Day in Nvidia DeveloperConnect - Tamil | RTX Demo |#DeveloperConnect,2018-10-15T11:00:05Z,21032,1250,84
K30SHKMZRfU,Top Co-Op Games Of Nintendo Nes | ரூ.300 வீடியோ கேம்ஸ் #2 | 90's Kid's Must Watch this Video!!!,2018-10-12T11:00:03Z,33399,2045,166
HH7CTJECzVw,130k PC Build Guide - Tamil | நீங்களே செய்யலாம் | Build Ur Own PC,2018-10-08T11:00:03Z,49960,2404,230
1D-GU3maZEg,90's Kids Love This Video!!! | ரூ.300 வீடியோ கேம் | Top 5 Nintendo Nes Games,2018-10-05T10:48:44Z,98868,5203,525
w5zlHZ5Kxvo,Ray Tracing Explained - Tamil | இவ்ளோ விழயம் இருக்கா? | Rasterisation vs Ray Tracing,2018-09-30T09:03:26Z,28155,2202,198
C_7qfM9_gq4,Chennai-ல் Bike திருட்டு | கையும் களவுமாக சிக்கிய திருடர்!!! | LOL,2018-09-24T11:30:00Z,29486,2033,113
pM5pUA14o3Y,ஆபத்தான Hospital | Outlast Story Explained | Kadha KandhaSami,2018-09-18T00:50:01Z,83850,4200,174
mUOPOhweUMs,RTX 2080ti Explained - Tamil | புதுசு கண்ணா புதுசு!!! | Ray Tracing,2018-09-09T06:42:09Z,9625,597,67
3rl9UPbyBF8,[CopyCat] CopyCat Movies from Games | ”சுட்ட படங்கள்” | Movies Copied from games - Tamil,2018-08-30T04:00:37Z,154128,8703,334
kg23EEbhdH0,Game-ல் இருந்து சுட்டது | Top 5 Game Based Movies - Tamil,2018-08-26T02:13:37Z,43134,2739,191
h-4WTWyyisw,How to Change HardDisk in a Laptop - Tamil | Upgrading Laptop's HardDisk | Build Ur Own Pc,2018-08-18T01:00:01Z,51328,1849,154
VhUdCzm7qA8,HDD vs SSD | எது வாங்குவது? | என்ன வித்தியாசம் | Build Ur Own PC,2018-08-12T01:15:00Z,19437,1305,66
qVFSMDS7L_M,Top 5 Horror Games - Tamil | 5 - திகில் ஆட்டங்கள் | Top 5 Horror Game Franchises,2018-07-26T01:00:03Z,87128,4062,155
-9NtvJnrndw,Laptop Buying Guide | How to Choose Best Laptop - Tamil | Build Ur Own PC,2018-07-24T01:00:00Z,39884,2729,165
j3NqZxDQBsA,Tamil Tech Channels Review | ft. Blue Shirt Maaran | Kelu Mavaney Kelu 2.0,2018-07-08T01:15:01Z,192054,10774,511
eVxBL2BzG90,7K PC Build - Tamil | Ultra Budget PC Build | Build Ur Own PC - A2D Channel,2018-06-28T01:15:02Z,127763,6036,372
CcwWbRh91GE,New PUBG Update | 10 Things to note in New Update | A2D Channel,2018-06-22T01:15:02Z,13659,608,51
ZT3HlQ6h-Ks,God Of War 2 Story Explained தமிழ் | Kratos-ன் விஷ்வரூபம் | Kadha KandhaSami,2018-06-19T01:15:00Z,88999,4184,144
giZAXJDspA0,Make Stun Gun YourSelf | நீங்களே செய்யலாம் | MNP,2018-06-15T02:24:54Z,13473,632,53
_w3Sjlvp7Ko,PUBG Mobile Live!!! | Test,2018-06-12T12:34:59Z,7032,331,13
v4sSt1G8mtY,What is PUBG? | Mobile Vs Pc & Console | PUBG mobile,2018-06-10T13:05:59Z,20366,1516,76
CSbXcMV_1es,60FPS Vs 30FPS | என்ன வித்தியாசம்? | PC or Console?,2018-06-06T01:22:30Z,26255,1252,50
g-b2ld6lcOE,Top 5 Delayed Games 2018 | Simbu Got Angry On Us | A2D Channel,2018-06-03T02:30:00Z,32971,1926,76
vY-ywvd8JBM,God Of War 1 Story Explained | Kratos - கடவுளாகிய கதை | Kadha KandhaSami | A2D Channel,2018-05-31T03:35:16Z,116720,5470,262
eRSd7F6Lszs,What is  Nipah(NiV)? | Nipah Virus Explained | Akku Veru Aani Veru,2018-05-23T05:11:34Z,5529,341,14
VSDojZev7Ug,Laurel or Yanny | உங்களுக்கு என்ன கேக்குது? | A2D Channel,2018-05-18T08:12:04Z,4296,337,46
O_cQaHku9gE,Resident Evil 7 Story Explained | Tamil - தமிழ் | கதை கந்தசாமி,2018-04-23T05:02:57Z,86245,4030,251
4u1ed8MSpMU,[TIMELAPSE] 100K PC Build - Tamil | Ultimate Gaming PC,2018-04-15T01:00:00Z,8949,279,29
VQi0-R2pxk8,100K PC Build - Guide | Build UR Own PC | Tamil,2018-04-08T15:53:08Z,42743,2107,145
Azl1GDW9KjA,What is BIOS? | UEFI Vs. BIOS | MBR Vs. GPT | Akku Veru Aani Veru,2018-03-19T13:56:52Z,36139,2258,84
7Z0-9C_CH6M,Live Q&A + Gaming | askA2D live | Kelu Mavaney Kelu,2018-03-16T18:27:42Z,5219,226,28
ix-_Xl-DHrg,Don't Build PC | CryptoCurrency Mining | Price Hike,2018-03-11T01:00:01Z,35847,2343,133
QytR6vCh5Pc,"Sorry ""True Tech"" Youtubers | Kelu Mavaney Kelu #1 | Q&A #1",2018-02-25T14:03:00Z,204731,12333,768
vJg_82OROWM,Far Cry 5 Preview 2018 | ft. Captain | 10 thing to Know about Far Cry 5 | A2D Channel,2018-02-18T12:32:04Z,20038,1508,52
eLC4op5tkKU,MSI GTX 1060 6GB | Unboxing | Benchmark | Channel Update,2018-02-11T01:00:03Z,6043,261,21
4qhOtppaIQs,Q&A Announcement | 500+ Subs Special | Kelu Mavaney Kelu | #aska2d,2018-02-04T00:30:01Z,29192,2595,178
TFfrqwz7A5A,Top Games of 2017 | 🎉🎊New Year Special🎊🎉 | Tamil,2017-12-31T18:30:00Z,15100,1201,52
C1xCyi1U_Pk,"How to monitor FPS,CPU,GPU and RAM usage on Games | OSD | FPS Monitor",2017-12-18T02:00:01Z,36149,1794,53
DPaXrF8y3GQ,Cooler Installation Gone Wrong | Corsair H100i V2 Extreme | UnBoxing & Installation,2017-12-09T02:00:01Z,11674,680,52
SYckfxrLoiA,MSI Gaming X GTX 1080 | UnBoxing | Benchmark | Installation,2017-12-02T02:00:00Z,15424,515,66
BE0j6U2bVtA,Vlog with Funny Guys | fiverr funny guys! | PC Build,2017-09-19T15:25:43Z,9698,561,41
Jc7bW1YGSRo,Change Your Mobile Display Urself | How To Change Mobile Display and Touch Screen | தமிழ் | MNP#2,2017-08-25T10:12:17Z,17133,537,27
Ddr4Ifb4roY,What's Inside a SmartPhone | MNP #1 | Tamil - தமிழ்,2017-08-19T03:37:24Z,27473,1416,73
R8HqFeTDiRE,RAM Explained | What is Ram? | Explained in தமிழ்,2017-07-21T15:17:55Z,30932,1669,94
rDXrVtwVmeg,What is intel core i9 | i9 Explained | i7 vs i9 - தமிழ்,2017-07-07T14:15:59Z,13202,663,27
pPO9tqAxd4A,Top 10 Insane Games For Low-End Pc's | A2D Channel | Tamil,2017-06-18T19:43:30Z,90658,3497,236
ZloSVg8VOOA,Bottlenecking Explained | This is What You Have To Know Before You Choosing a GPU | Tamil,2017-06-15T10:35:57Z,44628,3879,161
q9-OY1bSgms,RansomWare Explained | அழவேண்டாமா இந்த வீடியோவை பாருங்கள் | WannaCry | Akku Veru Aani Veru | A2D,2017-05-18T07:07:29Z,9574,897,61
csok2qLvxPA,NTFS vs FAT32 vs exFAT | What is File System | Akku Veru Aani Veru | Tamil,2017-01-08T18:50:23Z,33690,1256,83
hLU8ZUMc9Qc,What is SSD? | Solid State Drive | How Does It Work | Akku Veru Aani Veru | Tamil,2016-12-31T01:14:17Z,19904,1184,87
VC2rerLmCkM,How Hard Disk Works | Akku Veru Aani Veru | Tamil,2016-12-26T13:59:20Z,18970,1069,46
A6Y2PhOoG-Y,LG 24MP88HM-S | Best Monitor For Triple Monitor Setup | A2D Channel,2016-11-21T17:13:24Z,18294,634,33
nwnUOp-04yo,Watha Gaming #2 || The Evil Within || A2D Channel,2016-10-27T02:03:09Z,21369,994,68
AMnAfUw0QU4,Watha Gaming #1 || Outlast || A2D Channel,2016-10-15T23:58:59Z,81004,4343,184
JrgyUmQSbbk,"Pokemon Go ""Pokemon Hunt"" At Chennai - Tamil - A2D",2016-08-08T06:06:42Z,565499,22103,1714
